0.883,0.00627293
0.884,0.00628005
0.885,0.00628717
0.886,0.00629429
0.887,0.0063014
0.888,0.00630852
0.889,0.00631564
0.89,0.00632276
0.891,0.00632988
0.892,0.006337
0.893,0.00634411
0.894,0.00635123
0.895,0.00635835
0.896,0.00636547
0.897,0.00637259
0.898,0.00637971
0.899,0.00638683
0.9,0.00639394
0.901,0.00640106
0.902,0.00640818
0.903,0.0064153
0.904,0.00642242
0.905,0.00642954
0.906,0.00643666
0.907,0.00644378
0.908,0.00645089
0.909,0.00645801
0.91,0.00646513
0.911,0.00647225
0.912,0.00647937
0.913,0.00648649
0.914,0.00649361
0.915,0.00650073
0.916,0.00650785
0.917,0.00651497
0.918,0.00652209
0.919,0.0065292
0.92,0.00653632
0.921,0.00654344
0.922,0.00655056
0.923,0.00655768
0.924,0.0065648
0.925,0.00657192
0.926,0.00657904
0.927,0.00658616
0.928,0.00659328
0.929,0.0066004
0.93,0.00660752
0.931,0.00661464
0.932,0.00662176
0.933,0.00662888
0.934,0.006636
0.935,0.00664312
0.936,0.00665024
0.937,0.00665736
0.938,0.00666448
0.939,0.0066716
0.94,0.00667872
0.941,0.00668584
0.942,0.00669296
0.943,0.00670008
0.944,0.0067072
0.945,0.00671432
0.946,0.00672144
0.947,0.00672856
0.948,0.00673568
0.949,0.0067428
0.95,0.00674992
0.951,0.00675704
0.952,0.00676416
0.953,0.00677128
0.954,0.0067784
0.955,0.00678552
0.956,0.00679264
0.957,0.00679976
0.958,0.00680688
0.959,0.006814
0.96,0.00682112
0.961,0.00682824
0.962,0.00683536
0.963,0.00684248
0.964,0.0068496
0.965,0.00685673
0.966,0.00686385
0.967,0.00687097
0.968,0.00687809
0.969,0.00688521
0.97,0.00689233
0.971,0.00689945
0.972,0.00690657
0.973,0.00691369
0.974,0.00692081
0.975,0.00692793
0.976,0.00693506
0.977,0.00694218
0.978,0.0069493
0.979,0.00695642
0.98,0.00696354
0.981,0.00697066
0.982,0.00697778
0.983,0.0069849
0.984,0.00699202
0.985,0.00699915
0.986,0.00700627
0.987,0.00701339
0.988,0.00702051
0.989,0.00702763
0.99,0.00703475
0.991,0.00704187
0.992,0.007049
0.993,0.00705612
0.994,0.00706324
0.995,0.00707036
0.996,0.00707748
0.997,0.0070846
0.998,0.00709173
0.999,0.00709885
1,0.00710597
1.001,0.00711309
1.002,0.00712021
1.003,0.00712734
1.004,0.00713446
1.005,0.00714158
1.006,0.0071487
1.007,0.00715582
1.008,0.00716295
1.009,0.00717007
1.01,0.00717719
1.011,0.00718431
1.012,0.00719143
1.013,0.00719856
1.014,0.00720568
1.015,0.0072128
1.016,0.00721992
1.017,0.00722705
1.018,0.00723417
1.019,0.00724129
1.02,0.00724841
1.021,0.00725554
1.022,0.00726266
1.023,0.00726978
1.024,0.0072769
1.025,0.00728403
1.026,0.00729115
1.027,0.00729827
1.028,0.00730539
1.029,0.00731252
1.03,0.00731964
1.031,0.00732676
1.032,0.00733388
1.033,0.00734101
1.034,0.00734813
1.035,0.00735525
1.036,0.00736238
1.037,0.0073695
1.038,0.00737662
1.039,0.00738375
1.04,0.00739087
1.041,0.00739799
1.042,0.00740511
1.043,0.00741224
1.044,0.00741936
1.045,0.00742648
1.046,0.00743361
1.047,0.00744073
1.048,0.00744785
1.049,0.00745498
1.05,0.0074621
1.051,0.00746922
1.052,0.00747635
1.053,0.00748347
1.054,0.00749059
1.055,0.00749772
1.056,0.00750484
1.057,0.00751197
1.058,0.00751909
1.059,0.00752621
1.06,0.00753334
1.061,0.00754046
1.062,0.00754758
1.063,0.00755471
1.064,0.00756183
1.065,0.00756896
1.066,0.00757608
1.067,0.0075832
1.068,0.00759033
1.069,0.00759745
1.07,0.00760457
1.071,0.0076117
1.072,0.00761882
1.073,0.00762595
1.074,0.00763307
1.075,0.0076402
1.076,0.00764732
1.077,0.00765444
1.078,0.00766157
1.079,0.00766869
1.08,0.00767582
1.081,0.00768294
1.082,0.00769007
1.083,0.00769719
1.084,0.00770431
1.085,0.00771144
1.086,0.00771856
1.087,0.00772569
1.088,0.00773281
1.089,0.00773994
1.09,0.00774706
1.091,0.00775419
1.092,0.00776131
1.093,0.00776844
1.094,0.00777556
1.095,0.00778268
1.096,0.00778981
1.097,0.00779693
1.098,0.00780406
1.099,0.00781118
1.1,0.00781831
1.101,0.00782543
1.102,0.00783256
1.103,0.00783968
1.104,0.00784681
1.105,0.00785393
1.106,0.00786106
1.107,0.00786818
1.108,0.00787531
1.109,0.00788243
1.11,0.00788956
1.111,0.00789668
1.112,0.00790381
1.113,0.00791094
1.114,0.00791806
1.115,0.00792519
